date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:43:20	625/625	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:18%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/tags/123	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/tags/123.json	(from https://techslideitsolutions.com/tag/seo-services/)
07:43:21	18442/18442	---MCZ	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/seo-services/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services/feed/index.html	(from https://techslideitsolutions.com/tag/seo-services/)
07:43:21	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:19%20GMT	https://techslideitsolutions.com/tag/seo-services/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services/Firefox/index.html	(from https://techslideitsolutions.com/tag/seo-services/)
07:43:21	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:19%20GMT	https://techslideitsolutions.com/tag/seo-services-for-small-business/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services-for-small-business/e.src	(from https://techslideitsolutions.com/tag/seo-services-for-small-business/)
07:43:22	682/682	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:20%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/tags/120	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/tags/120.json	(from https://techslideitsolutions.com/tag/seo-services-for-small-business/)
07:43:23	30504/30504	---MCZ	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/seo-services-for-small-business/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services-for-small-business/feed/index.html	(from https://techslideitsolutions.com/tag/seo-services-for-small-business/)
07:43:23	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:21%20GMT	https://techslideitsolutions.com/tag/seo-services-for-small-business/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services-for-small-business/Firefox/index.html	(from https://techslideitsolutions.com/tag/seo-services-for-small-business/)
07:43:24	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:21%20GMT	https://techslideitsolutions.com/tag/seo-tricks-tips/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-tricks-tips/e.src	(from https://techslideitsolutions.com/tag/seo-tricks-tips/)
07:43:25	6779/6779	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/seo-tricks-tips/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-tricks-tips/feed/index.html	(from https://techslideitsolutions.com/tag/seo-tricks-tips/)
07:43:25	640/640	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:23%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/tags/157	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/tags/157.json	(from https://techslideitsolutions.com/tag/seo-tricks-tips/)
07:43:26	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:23%20GMT	https://techslideitsolutions.com/tag/seo-tricks-tips/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-tricks-tips/Firefox/index.html	(from https://techslideitsolutions.com/tag/seo-tricks-tips/)
07:43:26	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:24%20GMT	https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/e.src	(from https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/)
07:43:27	697/697	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:25%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/tags/163	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/tags/163.json	(from https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/)
07:43:28	17937/17937	---MCZ	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/feed/index.html	(from https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/)
07:43:28	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:26%20GMT	https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/Firefox/index.html	(from https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/)
07:43:28	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:26%20GMT	https://techslideitsolutions.com/tag/web-design-company/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/web-design-company/e.src	(from https://techslideitsolutions.com/tag/web-design-company/)
07:43:29	643/643	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:27%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/tags/159	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/tags/159.json	(from https://techslideitsolutions.com/tag/web-design-company/)
07:43:30	12744/12744	---MCZ	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/web-design-company/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/web-design-company/feed/index.html	(from https://techslideitsolutions.com/tag/web-design-company/)
07:43:30	78716/78716	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:28%20GMT	https://techslideitsolutions.com/tag/web-design-company/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/web-design-company/Firefox/index.html	(from https://techslideitsolutions.com/tag/web-design-company/)
07:43:31	116174/116174	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2006%20Aug%202024%2006:13:29%20GMT	https://techslideitsolutions.com/service/web-development-company-in-thanjauvr/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/service/web-development-company-in-thanjauvr/index.html	(from https://techslideitsolutions.com/)
07:43:31	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:29%20GMT	https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/e.147.delayed	(from https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/)
07:43:33	13054/13054	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:30%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/11956	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/11956.json	(from https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/)
07:43:33	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:30%20GMT	https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/Firefox/index.html	(from https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/)
07:43:33	2552/2552	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:31%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Flocal-seo-strategies-to-help-small-businesses-grow%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embede344.json	(from https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/)
07:43:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:13:32%20GMT	https://techslideitsolutions.com/?p=11956	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/index981e.html	(from https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/)
07:43:34	2747/2747	---M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:13:32%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Flocal-seo-strategies-to-help-small-businesses-grow%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed04a4	(from https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/)
07:43:35	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:33%20GMT	https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/e.src	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/e.src	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:43:37	12740/12740	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:34%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/11948	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/11948.json	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:43:37	78627/78627	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Aug%202024%2006:13:35%20GMT	https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/Firefox/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/Firefox/index.html	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:43:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:13:36%20GMT	https://techslideitsolutions.com/?p=11948	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/index578e.html	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:43:38	2641/2641	---M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:36%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Funlocking-the-secrets-of-seo-a-guide-for-small-business-owners%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed53a5.json	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:43:39	2836/2836	---M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:13:37%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Funlocking-the-secrets-of-seo-a-guide-for-small-business-owners%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedf07f	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:43:41	121239/121239	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Mar%202023%2000:43:22%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/bb2e291438d1f6b5e358a9d82cef2b17.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/bb2e291438d1f6b5e358a9d82cef2b17.png	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:43:41	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2006:43:41%20GMT	http://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/index.html	(from https://techslideitsolutions.com/)
07:43:42	87225/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/feed/index.html	(from https://techslideitsolutions.com/)
07:43:42	2161/2161	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:40%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedccb2.json	(from https://techslideitsolutions.com/)
07:43:43	2320/2320	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:13:40%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedcc2c	(from https://techslideitsolutions.com/)
07:43:43	123631/123631	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:40%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/pages/7469	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/pages/7469.json	(from https://techslideitsolutions.com/)
07:43:44	13597/13597	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-180x180.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-180x180.png	(from https://techslideitsolutions.com/)
07:43:44	13713/13713	URF---	200	added ('OK%20(cached)')	image/jpeg		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/New-Logo-3.jpg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/New-Logo-3.jpg	(from https://techslideitsolutions.com/)
07:43:44	1098/1098	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/webdesigns.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/webdesigns.png	(from https://techslideitsolutions.com/)
07:43:44	1254259/-1	---M--	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:13:39%20GMT	https://techslideitsolutions.com/wp-json/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/index.html	(from https://techslideitsolutions.com/)
07:43:45	195641/195641	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/4.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/4.png	(from https://techslideitsolutions.com/)
07:43:45	242883/242883	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/7.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/7.png	(from https://techslideitsolutions.com/)
07:43:45	858/858	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:13:40%20GMT	https://techslideitsolutions.com/xmlrpc.php?rsd	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/xmlrpc0db0.php	(from https://techslideitsolutions.com/)
07:43:45	1460/1460	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-32x32.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-32x32.png	(from https://techslideitsolutions.com/)
07:43:45	14804/14804	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-192x192.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/06/cropped-new-logo-HQ-1-bg-192x192.png	(from https://techslideitsolutions.com/)
07:43:45	1264/1264	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/6.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/6.png	(from https://techslideitsolutions.com/)
07:43:45	933/933	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/2.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/04/2.png	(from https://techslideitsolutions.com/)
07:43:47	119329/119329	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/6.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/6.png	(from https://techslideitsolutions.com/)
